trade_date,size_bucket,factor,total,non_missing,coverage
2022-06-22,3,mom_60_skip5,12,0,0.0
2022-06-22,4,mom_60_skip5,12,0,0.0
2022-06-23,0,mom_60_skip5,12,0,0.0
2022-06-23,1,mom_60_skip5,12,0,0.0
2022-06-23,2,mom_60_skip5,12,0,0.0
2022-06-23,3,mom_60_skip5,12,0,0.0
2022-06-23,4,mom_60_skip5,12,0,0.0
2022-06-24,0,mom_60_skip5,12,0,0.0
2022-06-24,1,mom_60_skip5,12,0,0.0
2022-06-24,2,mom_60_skip5,12,0,0.0
2022-06-24,3,mom_60_skip5,12,0,0.0
2022-06-24,4,mom_60_skip5,12,0,0.0
2022-06-27,0,mom_60_skip5,12,0,0.0
2022-06-27,1,mom_60_skip5,12,0,0.0
2022-06-27,2,mom_60_skip5,12,0,0.0
2022-06-27,3,mom_60_skip5,12,0,0.0
2022-06-27,4,mom_60_skip5,12,0,0.0
2022-06-28,0,mom_60_skip5,12,0,0.0
2022-06-28,1,mom_60_skip5,12,0,0.0
2022-06-28,2,mom_60_skip5,12,0,0.0
2022-06-28,3,mom_60_skip5,12,0,0.0
2022-06-28,4,mom_60_skip5,12,0,0.0
2022-06-29,0,mom_60_skip5,12,0,0.0
2022-06-29,1,mom_60_skip5,12,0,0.0
2022-06-29,2,mom_60_skip5,12,0,0.0
2022-06-29,3,mom_60_skip5,12,0,0.0
2022-06-29,4,mom_60_skip5,12,0,0.0
2022-06-30,0,mom_60_skip5,12,0,0.0
2022-06-30,1,mom_60_skip5,12,0,0.0
2022-06-30,2,mom_60_skip5,12,0,0.0
2022-06-30,3,mom_60_skip5,12,0,0.0
2022-06-30,4,mom_60_skip5,12,0,0.0
2022-07-01,0,mom_60_skip5,12,0,0.0
2022-07-01,1,mom_60_skip5,12,0,0.0
2022-07-01,2,mom_60_skip5,12,0,0.0
2022-07-01,3,mom_60_skip5,12,0,0.0
2022-07-01,4,mom_60_skip5,12,0,0.0
2022-07-04,0,mom_60_skip5,12,0,0.0
2022-07-04,1,mom_60_skip5,12,0,0.0
2022-07-04,2,mom_60_skip5,12,0,0.0
2022-07-04,3,mom_60_skip5,12,0,0.0
2022-07-04,4,mom_60_skip5,12,0,0.0
2022-07-05,0,mom_60_skip5,12,0,0.0
2022-07-05,1,mom_60_skip5,12,0,0.0
2022-07-05,2,mom_60_skip5,12,0,0.0
2022-07-05,3,mom_60_skip5,12,0,0.0
2022-07-05,4,mom_60_skip5,12,0,0.0
2022-07-06,0,mom_60_skip5,12,0,0.0
2022-07-06,1,mom_60_skip5,12,0,0.0
2022-07-06,2,mom_60_skip5,12,0,0.0
2022-07-06,3,mom_60_skip5,12,0,0.0
2022-07-06,4,mom_60_skip5,12,0,0.0
2022-07-07,0,mom_60_skip5,12,0,0.0
2022-07-07,1,mom_60_skip5,12,0,0.0
2022-07-07,2,mom_60_skip5,12,0,0.0
2022-07-07,3,mom_60_skip5,12,0,0.0
2022-07-07,4,mom_60_skip5,12,0,0.0
2022-07-08,0,mom_60_skip5,12,0,0.0
2022-07-08,1,mom_60_skip5,12,0,0.0
2022-07-08,2,mom_60_skip5,12,0,0.0
2022-07-08,3,mom_60_skip5,12,0,0.0
2022-07-08,4,mom_60_skip5,12,0,0.0
2022-07-11,0,mom_60_skip5,12,0,0.0
2022-07-11,1,mom_60_skip5,12,0,0.0
2022-07-11,2,mom_60_skip5,12,0,0.0
2022-07-11,3,mom_60_skip5,12,0,0.0
2022-07-11,4,mom_60_skip5,12,0,0.0
2022-07-12,0,mom_60_skip5,12,0,0.0
2022-07-12,1,mom_60_skip5,12,0,0.0
2022-07-12,2,mom_60_skip5,12,0,0.0
2022-07-12,3,mom_60_skip5,12,0,0.0
2022-07-12,4,mom_60_skip5,12,0,0.0
2022-07-13,0,mom_60_skip5,12,0,0.0
2022-07-13,1,mom_60_skip5,12,0,0.0
2022-07-13,2,mom_60_skip5,12,0,0.0
2022-07-13,3,mom_60_skip5,12,0,0.0
2022-07-13,4,mom_60_skip5,12,0,0.0
2022-07-14,0,mom_60_skip5,12,0,0.0
2022-07-14,1,mom_60_skip5,12,0,0.0
2022-07-14,2,mom_60_skip5,12,0,0.0
2022-07-14,3,mom_60_skip5,12,0,0.0
2022-07-14,4,mom_60_skip5,12,0,0.0
2022-07-15,0,mom_60_skip5,12,0,0.0
2022-07-15,1,mom_60_skip5,12,0,0.0
2022-07-15,2,mom_60_skip5,12,0,0.0
2022-07-15,3,mom_60_skip5,12,0,0.0
2022-07-15,4,mom_60_skip5,12,0,0.0
2022-07-18,0,mom_60_skip5,12,0,0.0
2022-07-18,1,mom_60_skip5,12,0,0.0
2022-07-18,2,mom_60_skip5,12,0,0.0
2022-07-18,3,mom_60_skip5,12,0,0.0
2022-07-18,4,mom_60_skip5,12,0,0.0
2022-07-19,0,mom_60_skip5,12,0,0.0
2022-07-19,1,mom_60_skip5,12,0,0.0
2022-07-19,2,mom_60_skip5,12,0,0.0
2022-07-19,3,mom_60_skip5,12,0,0.0
2022-07-19,4,mom_60_skip5,12,0,0.0
2022-07-20,0,mom_60_skip5,12,0,0.0
2022-07-20,1,mom_60_skip5,12,0,0.0
2022-07-20,2,mom_60_skip5,12,0,0.0
2022-07-20,3,mom_60_skip5,12,0,0.0
2022-07-20,4,mom_60_skip5,12,0,0.0
2022-07-21,0,mom_60_skip5,12,0,0.0
2022-07-21,1,mom_60_skip5,12,0,0.0
2022-07-21,2,mom_60_skip5,12,0,0.0
2022-07-21,3,mom_60_skip5,12,0,0.0
2022-07-21,4,mom_60_skip5,12,0,0.0
2022-07-22,0,mom_60_skip5,12,0,0.0
2022-07-22,1,mom_60_skip5,12,0,0.0
2022-07-22,2,mom_60_skip5,12,0,0.0
2022-07-22,3,mom_60_skip5,12,0,0.0
2022-07-22,4,mom_60_skip5,12,0,0.0
2022-07-25,0,mom_60_skip5,12,0,0.0
2022-07-25,1,mom_60_skip5,12,0,0.0
2022-07-25,2,mom_60_skip5,12,0,0.0
2022-07-25,3,mom_60_skip5,12,0,0.0
2022-07-25,4,mom_60_skip5,12,0,0.0
2022-07-26,0,mom_60_skip5,12,0,0.0
2022-07-26,1,mom_60_skip5,12,0,0.0
2022-07-26,2,mom_60_skip5,12,0,0.0
2022-07-26,3,mom_60_skip5,12,0,0.0
2022-07-26,4,mom_60_skip5,12,0,0.0
2022-07-27,0,mom_60_skip5,12,0,0.0
2022-07-27,1,mom_60_skip5,12,0,0.0
2022-07-27,2,mom_60_skip5,12,0,0.0
2022-07-27,3,mom_60_skip5,12,0,0.0
2022-07-27,4,mom_60_skip5,12,0,0.0
2022-07-28,0,mom_60_skip5,12,0,0.0
2022-07-28,1,mom_60_skip5,12,0,0.0
2022-07-28,2,mom_60_skip5,12,0,0.0
2022-07-28,3,mom_60_skip5,12,0,0.0
2022-07-28,4,mom_60_skip5,12,0,0.0
2022-07-29,0,mom_60_skip5,12,0,0.0
2022-07-29,1,mom_60_skip5,12,0,0.0
2022-07-29,2,mom_60_skip5,12,0,0.0
2022-07-29,3,mom_60_skip5,12,0,0.0
2022-07-29,4,mom_60_skip5,12,0,0.0
2022-08-01,0,mom_60_skip5,12,0,0.0
2022-08-01,1,mom_60_skip5,12,0,0.0
2022-08-01,2,mom_60_skip5,12,0,0.0
2022-08-01,3,mom_60_skip5,12,0,0.0
2022-08-01,4,mom_60_skip5,12,0,0.0
2022-08-02,0,mom_60_skip5,12,0,0.0
2022-08-02,1,mom_60_skip5,12,0,0.0
2022-08-02,2,mom_60_skip5,12,0,0.0
2022-08-02,3,mom_60_skip5,12,0,0.0
2022-08-02,4,mom_60_skip5,12,0,0.0
2022-08-03,0,mom_60_skip5,12,0,0.0
2022-08-03,1,mom_60_skip5,12,0,0.0
2022-08-03,2,mom_60_skip5,12,0,0.0
2022-08-03,3,mom_60_skip5,12,0,0.0
2022-08-03,4,mom_60_skip5,12,0,0.0
2022-08-04,0,mom_60_skip5,12,0,0.0
2022-08-04,1,mom_60_skip5,12,0,0.0
2022-08-04,2,mom_60_skip5,12,0,0.0
2022-08-04,3,mom_60_skip5,12,0,0.0
2022-08-04,4,mom_60_skip5,12,0,0.0
2022-08-05,0,mom_60_skip5,12,0,0.0
2022-08-05,1,mom_60_skip5,12,0,0.0
2022-08-05,2,mom_60_skip5,12,0,0.0
2022-08-05,3,mom_60_skip5,12,0,0.0
2022-08-05,4,mom_60_skip5,12,0,0.0
2022-08-08,0,mom_60_skip5,12,0,0.0
2022-08-08,1,mom_60_skip5,12,0,0.0
2022-08-08,2,mom_60_skip5,12,0,0.0
2022-08-08,3,mom_60_skip5,12,0,0.0
2022-08-08,4,mom_60_skip5,12,0,0.0
2022-08-09,0,mom_60_skip5,12,0,0.0
2022-08-09,1,mom_60_skip5,12,0,0.0
2022-08-09,2,mom_60_skip5,12,0,0.0
2022-08-09,3,mom_60_skip5,12,0,0.0
2022-08-09,4,mom_60_skip5,12,0,0.0
2022-08-10,0,mom_60_skip5,12,0,0.0
2022-08-10,1,mom_60_skip5,12,0,0.0
2022-08-10,2,mom_60_skip5,12,0,0.0
2022-08-10,3,mom_60_skip5,12,0,0.0
2022-08-10,4,mom_60_skip5,12,0,0.0
2022-08-11,0,mom_60_skip5,12,0,0.0
2022-08-11,1,mom_60_skip5,12,0,0.0
2022-08-11,2,mom_60_skip5,12,0,0.0
2022-08-11,3,mom_60_skip5,12,0,0.0
2022-08-11,4,mom_60_skip5,12,0,0.0
2022-08-12,0,mom_60_skip5,12,0,0.0
2022-08-12,1,mom_60_skip5,12,0,0.0
2022-08-12,2,mom_60_skip5,12,0,0.0
2022-08-12,3,mom_60_skip5,12,0,0.0
2022-08-12,4,mom_60_skip5,12,0,0.0
2022-08-15,0,mom_60_skip5,12,0,0.0
2022-08-15,1,mom_60_skip5,12,0,0.0
2022-08-15,2,mom_60_skip5,12,0,0.0
2022-08-15,3,mom_60_skip5,12,0,0.0
2022-08-15,4,mom_60_skip5,12,0,0.0
2022-08-16,0,mom_60_skip5,12,0,0.0
2022-08-16,1,mom_60_skip5,12,0,0.0
2022-08-16,2,mom_60_skip5,12,0,0.0
2022-08-16,3,mom_60_skip5,12,0,0.0
2022-08-16,4,mom_60_skip5,12,0,0.0
2022-08-17,0,mom_60_skip5,12,0,0.0
2022-08-17,1,mom_60_skip5,12,0,0.0
2022-08-17,2,mom_60_skip5,12,0,0.0
2022-08-17,3,mom_60_skip5,12,0,0.0
2022-08-17,4,mom_60_skip5,12,0,0.0
2022-08-18,0,mom_60_skip5,12,0,0.0
2022-08-18,1,mom_60_skip5,12,0,0.0
2022-08-18,2,mom_60_skip5,12,0,0.0
2022-08-18,3,mom_60_skip5,12,0,0.0
2022-08-18,4,mom_60_skip5,12,0,0.0
2022-08-19,0,mom_60_skip5,12,0,0.0
2022-08-19,1,mom_60_skip5,12,0,0.0
2022-08-19,2,mom_60_skip5,12,0,0.0
2022-08-19,3,mom_60_skip5,12,0,0.0
2022-08-19,4,mom_60_skip5,12,0,0.0
2022-08-22,0,mom_60_skip5,12,0,0.0
2022-08-22,1,mom_60_skip5,12,0,0.0
2022-08-22,2,mom_60_skip5,12,0,0.0
2022-08-22,3,mom_60_skip5,12,0,0.0
2022-08-22,4,mom_60_skip5,12,0,0.0
2022-08-23,0,mom_60_skip5,12,0,0.0
2022-08-23,1,mom_60_skip5,12,0,0.0
2022-08-23,2,mom_60_skip5,12,0,0.0
2022-08-23,3,mom_60_skip5,12,0,0.0
2022-08-23,4,mom_60_skip5,12,0,0.0
2022-08-24,0,mom_60_skip5,12,0,0.0
2022-08-24,1,mom_60_skip5,12,0,0.0
2022-08-24,2,mom_60_skip5,12,0,0.0
2022-08-24,3,mom_60_skip5,12,0,0.0
2022-08-24,4,mom_60_skip5,12,0,0.0
2022-08-25,0,mom_60_skip5,12,0,0.0
2022-08-25,1,mom_60_skip5,12,0,0.0
2022-08-25,2,mom_60_skip5,12,0,0.0
2022-08-25,3,mom_60_skip5,12,0,0.0
2022-08-25,4,mom_60_skip5,12,0,0.0
2022-08-26,0,mom_60_skip5,12,0,0.0
2022-08-26,1,mom_60_skip5,12,0,0.0
2022-08-26,2,mom_60_skip5,12,0,0.0
2022-08-26,3,mom_60_skip5,12,0,0.0
2022-08-26,4,mom_60_skip5,12,0,0.0
2022-08-29,0,mom_60_skip5,12,0,0.0
2022-08-29,1,mom_60_skip5,12,0,0.0
2022-08-29,2,mom_60_skip5,12,0,0.0
2022-08-29,3,mom_60_skip5,12,0,0.0
2022-08-29,4,mom_60_skip5,12,0,0.0
2022-08-30,0,mom_60_skip5,12,0,0.0
2022-08-30,1,mom_60_skip5,12,0,0.0
2022-08-30,2,mom_60_skip5,12,0,0.0
2022-08-30,3,mom_60_skip5,12,0,0.0
2022-08-30,4,mom_60_skip5,12,0,0.0
2022-08-31,0,mom_60_skip5,12,0,0.0
2022-08-31,1,mom_60_skip5,12,0,0.0
2022-08-31,2,mom_60_skip5,12,0,0.0
2022-08-31,3,mom_60_skip5,12,0,0.0
2022-08-31,4,mom_60_skip5,12,0,0.0
2022-09-01,0,mom_60_skip5,12,0,0.0
2022-09-01,1,mom_60_skip5,12,0,0.0
2022-09-01,2,mom_60_skip5,12,0,0.0
2022-09-01,3,mom_60_skip5,12,0,0.0
2022-09-01,4,mom_60_skip5,12,0,0.0
2022-09-02,0,mom_60_skip5,12,0,0.0
2022-09-02,1,mom_60_skip5,12,0,0.0
2022-09-02,2,mom_60_skip5,12,0,0.0
2022-09-02,3,mom_60_skip5,12,0,0.0
2022-09-02,4,mom_60_skip5,12,0,0.0
2022-09-05,0,mom_60_skip5,12,0,0.0
2022-09-05,1,mom_60_skip5,12,0,0.0
2022-09-05,2,mom_60_skip5,12,0,0.0
2022-09-05,3,mom_60_skip5,12,0,0.0
2022-09-05,4,mom_60_skip5,12,0,0.0
2022-09-06,0,mom_60_skip5,12,0,0.0
2022-09-06,1,mom_60_skip5,12,0,0.0
2022-09-06,2,mom_60_skip5,12,0,0.0
2022-09-06,3,mom_60_skip5,12,0,0.0
2022-09-06,4,mom_60_skip5,12,0,0.0
2022-09-07,0,mom_60_skip5,12,0,0.0
2022-09-07,1,mom_60_skip5,12,0,0.0
2022-09-07,2,mom_60_skip5,12,0,0.0
2022-09-07,3,mom_60_skip5,12,0,0.0
2022-09-07,4,mom_60_skip5,12,0,0.0
2022-09-08,0,mom_60_skip5,12,0,0.0
2022-09-08,1,mom_60_skip5,12,0,0.0
2022-09-08,2,mom_60_skip5,12,0,0.0
2022-09-08,3,mom_60_skip5,12,0,0.0
2022-09-08,4,mom_60_skip5,12,0,0.0
2022-09-09,0,mom_60_skip5,12,0,0.0
2022-09-09,1,mom_60_skip5,12,0,0.0
2022-09-09,2,mom_60_skip5,12,0,0.0
2022-09-09,3,mom_60_skip5,12,0,0.0
2022-09-09,4,mom_60_skip5,12,0,0.0
2022-06-20,0,mom_120,12,0,0.0
2022-06-20,1,mom_120,12,0,0.0
2022-06-20,2,mom_120,12,0,0.0
2022-06-20,3,mom_120,12,0,0.0
2022-06-20,4,mom_120,12,0,0.0
2022-06-21,0,mom_120,12,0,0.0
2022-06-21,1,mom_120,12,0,0.0
2022-06-21,2,mom_120,12,0,0.0
2022-06-21,3,mom_120,12,0,0.0
2022-06-21,4,mom_120,12,0,0.0
2022-06-22,0,mom_120,12,0,0.0
2022-06-22,1,mom_120,12,0,0.0
2022-06-22,2,mom_120,12,0,0.0
2022-06-22,3,mom_120,12,0,0.0
2022-06-22,4,mom_120,12,0,0.0
2022-06-23,0,mom_120,12,0,0.0
2022-06-23,1,mom_120,12,0,0.0
2022-06-23,2,mom_120,12,0,0.0
2022-06-23,3,mom_120,12,0,0.0
2022-06-23,4,mom_120,12,0,0.0
2022-06-24,0,mom_120,12,0,0.0
2022-06-24,1,mom_120,12,0,0.0
2022-06-24,2,mom_120,12,0,0.0
2022-06-24,3,mom_120,12,0,0.0
2022-06-24,4,mom_120,12,0,0.0
2022-06-27,0,mom_120,12,0,0.0
2022-06-27,1,mom_120,12,0,0.0
2022-06-27,2,mom_120,12,0,0.0
2022-06-27,3,mom_120,12,0,0.0
2022-06-27,4,mom_120,12,0,0.0
2022-06-28,0,mom_120,12,0,0.0
2022-06-28,1,mom_120,12,0,0.0
2022-06-28,2,mom_120,12,0,0.0
2022-06-28,3,mom_120,12,0,0.0
2022-06-28,4,mom_120,12,0,0.0
2022-06-29,0,mom_120,12,0,0.0
2022-06-29,1,mom_120,12,0,0.0
2022-06-29,2,mom_120,12,0,0.0
2022-06-29,3,mom_120,12,0,0.0
2022-06-29,4,mom_120,12,0,0.0
2022-06-30,0,mom_120,12,0,0.0
2022-06-30,1,mom_120,12,0,0.0
2022-06-30,2,mom_120,12,0,0.0
2022-06-30,3,mom_120,12,0,0.0
2022-06-30,4,mom_120,12,0,0.0
2022-07-01,0,mom_120,12,0,0.0
2022-07-01,1,mom_120,12,0,0.0
2022-07-01,2,mom_120,12,0,0.0
2022-07-01,3,mom_120,12,0,0.0
2022-07-01,4,mom_120,12,0,0.0
2022-07-04,0,mom_120,12,0,0.0
2022-07-04,1,mom_120,12,0,0.0
2022-07-04,2,mom_120,12,0,0.0
2022-07-04,3,mom_120,12,0,0.0
2022-07-04,4,mom_120,12,0,0.0
2022-07-05,0,mom_120,12,0,0.0
2022-07-05,1,mom_120,12,0,0.0
2022-07-05,2,mom_120,12,0,0.0
2022-07-05,3,mom_120,12,0,0.0
2022-07-05,4,mom_120,12,0,0.0
2022-07-06,0,mom_120,12,0,0.0
2022-07-06,1,mom_120,12,0,0.0
2022-07-06,2,mom_120,12,0,0.0
2022-07-06,3,mom_120,12,0,0.0
2022-07-06,4,mom_120,12,0,0.0
2022-07-07,0,mom_120,12,0,0.0
2022-07-07,1,mom_120,12,0,0.0
2022-07-07,2,mom_120,12,0,0.0
2022-07-07,3,mom_120,12,0,0.0
2022-07-07,4,mom_120,12,0,0.0
2022-07-08,0,mom_120,12,0,0.0
2022-07-08,1,mom_120,12,0,0.0
2022-07-08,2,mom_120,12,0,0.0
2022-07-08,3,mom_120,12,0,0.0
2022-07-08,4,mom_120,12,0,0.0
2022-07-11,0,mom_120,12,0,0.0
2022-07-11,1,mom_120,12,0,0.0
2022-07-11,2,mom_120,12,0,0.0
2022-07-11,3,mom_120,12,0,0.0
2022-07-11,4,mom_120,12,0,0.0
2022-07-12,0,mom_120,12,0,0.0
2022-07-12,1,mom_120,12,0,0.0
2022-07-12,2,mom_120,12,0,0.0
2022-07-12,3,mom_120,12,0,0.0
2022-07-12,4,mom_120,12,0,0.0
2022-07-13,0,mom_120,12,0,0.0
2022-07-13,1,mom_120,12,0,0.0
2022-07-13,2,mom_120,12,0,0.0
2022-07-13,3,mom_120,12,0,0.0
2022-07-13,4,mom_120,12,0,0.0
2022-07-14,0,mom_120,12,0,0.0
2022-07-14,1,mom_120,12,0,0.0
2022-07-14,2,mom_120,12,0,0.0
2022-07-14,3,mom_120,12,0,0.0
2022-07-14,4,mom_120,12,0,0.0
2022-07-15,0,mom_120,12,0,0.0
2022-07-15,1,mom_120,12,0,0.0
2022-07-15,2,mom_120,12,0,0.0
2022-07-15,3,mom_120,12,0,0.0
2022-07-15,4,mom_120,12,0,0.0
2022-07-18,0,mom_120,12,0,0.0
2022-07-18,1,mom_120,12,0,0.0
2022-07-18,2,mom_120,12,0,0.0
2022-07-18,3,mom_120,12,0,0.0
2022-07-18,4,mom_120,12,0,0.0
2022-07-19,0,mom_120,12,0,0.0
2022-07-19,1,mom_120,12,0,0.0
2022-07-19,2,mom_120,12,0,0.0
2022-07-19,3,mom_120,12,0,0.0
2022-07-19,4,mom_120,12,0,0.0
2022-07-20,0,mom_120,12,0,0.0
2022-07-20,1,mom_120,12,0,0.0
2022-07-20,2,mom_120,12,0,0.0
2022-07-20,3,mom_120,12,0,0.0
2022-07-20,4,mom_120,12,0,0.0
2022-07-21,0,mom_120,12,0,0.0
2022-07-21,1,mom_120,12,0,0.0
2022-07-21,2,mom_120,12,0,0.0
2022-07-21,3,mom_120,12,0,0.0
2022-07-21,4,mom_120,12,0,0.0
2022-07-22,0,mom_120,12,0,0.0
2022-07-22,1,mom_120,12,0,0.0
2022-07-22,2,mom_120,12,0,0.0
2022-07-22,3,mom_120,12,0,0.0
2022-07-22,4,mom_120,12,0,0.0
2022-07-25,0,mom_120,12,0,0.0
2022-07-25,1,mom_120,12,0,0.0
2022-07-25,2,mom_120,12,0,0.0
2022-07-25,3,mom_120,12,0,0.0
2022-07-25,4,mom_120,12,0,0.0
2022-07-26,0,mom_120,12,0,0.0
2022-07-26,1,mom_120,12,0,0.0
2022-07-26,2,mom_120,12,0,0.0
2022-07-26,3,mom_120,12,0,0.0
2022-07-26,4,mom_120,12,0,0.0
2022-07-27,0,mom_120,12,0,0.0
2022-07-27,1,mom_120,12,0,0.0
2022-07-27,2,mom_120,12,0,0.0
2022-07-27,3,mom_120,12,0,0.0
2022-07-27,4,mom_120,12,0,0.0
2022-07-28,0,mom_120,12,0,0.0
2022-07-28,1,mom_120,12,0,0.0
2022-07-28,2,mom_120,12,0,0.0
2022-07-28,3,mom_120,12,0,0.0
2022-07-28,4,mom_120,12,0,0.0
2022-07-29,0,mom_120,12,0,0.0
2022-07-29,1,mom_120,12,0,0.0
2022-07-29,2,mom_120,12,0,0.0
2022-07-29,3,mom_120,12,0,0.0
2022-07-29,4,mom_120,12,0,0.0
2022-08-01,0,mom_120,12,0,0.0
2022-08-01,1,mom_120,12,0,0.0
2022-08-01,2,mom_120,12,0,0.0
2022-08-01,3,mom_120,12,0,0.0
2022-08-01,4,mom_120,12,0,0.0
2022-08-02,0,mom_120,12,0,0.0
2022-08-02,1,mom_120,12,0,0.0
2022-08-02,2,mom_120,12,0,0.0
2022-08-02,3,mom_120,12,0,0.0
2022-08-02,4,mom_120,12,0,0.0
2022-08-03,0,mom_120,12,0,0.0
2022-08-03,1,mom_120,12,0,0.0
2022-08-03,2,mom_120,12,0,0.0
2022-08-03,3,mom_120,12,0,0.0
2022-08-03,4,mom_120,12,0,0.0
2022-08-04,0,mom_120,12,0,0.0
2022-08-04,1,mom_120,12,0,0.0
2022-08-04,2,mom_120,12,0,0.0
2022-08-04,3,mom_120,12,0,0.0
2022-08-04,4,mom_120,12,0,0.0
2022-08-05,0,mom_120,12,0,0.0
2022-08-05,1,mom_120,12,0,0.0
2022-08-05,2,mom_120,12,0,0.0
2022-08-05,3,mom_120,12,0,0.0
2022-08-05,4,mom_120,12,0,0.0
2022-08-08,0,mom_120,12,0,0.0
2022-08-08,1,mom_120,12,0,0.0
2022-08-08,2,mom_120,12,0,0.0
2022-08-08,3,mom_120,12,0,0.0
2022-08-08,4,mom_120,12,0,0.0
2022-08-09,0,mom_120,12,0,0.0
2022-08-09,1,mom_120,12,0,0.0
2022-08-09,2,mom_120,12,0,0.0
2022-08-09,3,mom_120,12,0,0.0
2022-08-09,4,mom_120,12,0,0.0
2022-08-10,0,mom_120,12,0,0.0
2022-08-10,1,mom_120,12,0,0.0
2022-08-10,2,mom_120,12,0,0.0
2022-08-10,3,mom_120,12,0,0.0
2022-08-10,4,mom_120,12,0,0.0
2022-08-11,0,mom_120,12,0,0.0
2022-08-11,1,mom_120,12,0,0.0
2022-08-11,2,mom_120,12,0,0.0
2022-08-11,3,mom_120,12,0,0.0
2022-08-11,4,mom_120,12,0,0.0
2022-08-12,0,mom_120,12,0,0.0
2022-08-12,1,mom_120,12,0,0.0
2022-08-12,2,mom_120,12,0,0.0
2022-08-12,3,mom_120,12,0,0.0
2022-08-12,4,mom_120,12,0,0.0
2022-08-15,0,mom_120,12,0,0.0
2022-08-15,1,mom_120,12,0,0.0
2022-08-15,2,mom_120,12,0,0.0
2022-08-15,3,mom_120,12,0,0.0
2022-08-15,4,mom_120,12,0,0.0
2022-08-16,0,mom_120,12,0,0.0
2022-08-16,1,mom_120,12,0,0.0
2022-08-16,2,mom_120,12,0,0.0
2022-08-16,3,mom_120,12,0,0.0
2022-08-16,4,mom_120,12,0,0.0
2022-08-17,0,mom_120,12,0,0.0
2022-08-17,1,mom_120,12,0,0.0
2022-08-17,2,mom_120,12,0,0.0
2022-08-17,3,mom_120,12,0,0.0
2022-08-17,4,mom_120,12,0,0.0
2022-08-18,0,mom_120,12,0,0.0
2022-08-18,1,mom_120,12,0,0.0
2022-08-18,2,mom_120,12,0,0.0
2022-08-18,3,mom_120,12,0,0.0
2022-08-18,4,mom_120,12,0,0.0
2022-08-19,0,mom_120,12,0,0.0
2022-08-19,1,mom_120,12,0,0.0
2022-08-19,2,mom_120,12,0,0.0
2022-08-19,3,mom_120,12,0,0.0
2022-08-19,4,mom_120,12,0,0.0
2022-08-22,0,mom_120,12,0,0.0
2022-08-22,1,mom_120,12,0,0.0
2022-08-22,2,mom_120,12,0,0.0
2022-08-22,3,mom_120,12,0,0.0
2022-08-22,4,mom_120,12,0,0.0
2022-08-23,0,mom_120,12,0,0.0
2022-08-23,1,mom_120,12,0,0.0
2022-08-23,2,mom_120,12,0,0.0
2022-08-23,3,mom_120,12,0,0.0
2022-08-23,4,mom_120,12,0,0.0
2022-08-24,0,mom_120,12,0,0.0
2022-08-24,1,mom_120,12,0,0.0
2022-08-24,2,mom_120,12,0,0.0
2022-08-24,3,mom_120,12,0,0.0
2022-08-24,4,mom_120,12,0,0.0
2022-08-25,0,mom_120,12,0,0.0
2022-08-25,1,mom_120,12,0,0.0
2022-08-25,2,mom_120,12,0,0.0
2022-08-25,3,mom_120,12,0,0.0
2022-08-25,4,mom_120,12,0,0.0
2022-08-26,0,mom_120,12,0,0.0
2022-08-26,1,mom_120,12,0,0.0
2022-08-26,2,mom_120,12,0,0.0
2022-08-26,3,mom_120,12,0,0.0
2022-08-26,4,mom_120,12,0,0.0
2022-08-29,0,mom_120,12,0,0.0
2022-08-29,1,mom_120,12,0,0.0
2022-08-29,2,mom_120,12,0,0.0
2022-08-29,3,mom_120,12,0,0.0
2022-08-29,4,mom_120,12,0,0.0
2022-08-30,0,mom_120,12,0,0.0
2022-08-30,1,mom_120,12,0,0.0
2022-08-30,2,mom_120,12,0,0.0
2022-08-30,3,mom_120,12,0,0.0
2022-08-30,4,mom_120,12,0,0.0
2022-08-31,0,mom_120,12,0,0.0
2022-08-31,1,mom_120,12,0,0.0
2022-08-31,2,mom_120,12,0,0.0
2022-08-31,3,mom_120,12,0,0.0
2022-08-31,4,mom_120,12,0,0.0
2022-09-01,0,mom_120,12,0,0.0
2022-09-01,1,mom_120,12,0,0.0
2022-09-01,2,mom_120,12,0,0.0
2022-09-01,3,mom_120,12,0,0.0
2022-09-01,4,mom_120,12,0,0.0
2022-09-02,0,mom_120,12,0,0.0
2022-09-02,1,mom_120,12,0,0.0
2022-09-02,2,mom_120,12,0,0.0
2022-09-02,3,mom_120,12,0,0.0
2022-09-02,4,mom_120,12,0,0.0
2022-09-05,0,mom_120,12,0,0.0
2022-09-05,1,mom_120,12,0,0.0
2022-09-05,2,mom_120,12,0,0.0
2022-09-05,3,mom_120,12,0,0.0
2022-09-05,4,mom_120,12,0,0.0
2022-09-06,0,mom_120,12,0,0.0
2022-09-06,1,mom_120,12,0,0.0
2022-09-06,2,mom_120,12,0,0.0
2022-09-06,3,mom_120,12,0,0.0
2022-09-06,4,mom_120,12,0,0.0
2022-09-07,0,mom_120,12,0,0.0
2022-09-07,1,mom_120,12,0,0.0
2022-09-07,2,mom_120,12,0,0.0
2022-09-07,3,mom_120,12,0,0.0
2022-09-07,4,mom_120,12,0,0.0
2022-09-08,0,mom_120,12,0,0.0
2022-09-08,1,mom_120,12,0,0.0
2022-09-08,2,mom_120,12,0,0.0
2022-09-08,3,mom_120,12,0,0.0
2022-09-08,4,mom_120,12,0,0.0
2022-09-09,0,mom_120,12,0,0.0
